app_id,age,monthly_income,credit_history_length,credit_score,num_credit_lines,loan_amount,interest_rate,loan_purpose,employment_status,years_at_job,annual_income,dti_ratio,has_cosigner,previous_defaults,loan_grade,loan_approved
PL00878,63,5849.21,30,707,16,17470.39,9.83,Home Improvement,Employed,2.2,70190.52,0.078,No,2,C,0
PL00879,68,13508.27,30,787,2,11962.56,5.0,Home Improvement,Employed,7.6,162099.24,0.506,No,0,A,1
PL00880,31,17890.33,21,780,1,23156.47,5.0,Education,Employed,15.6,214683.96000000002,0.537,Yes,0,B,1
PL00881,67,18034.12,30,695,16,44368.16,10.82,Medical,Retired,5.9,216409.44,0.336,No,1,C,1
PL00882,43,16918.7,20,707,3,17915.15,14.03,Medical,Employed,10.3,203024.40000000002,0.976,No,0,C,0
PL00883,36,8331.63,10,639,1,19348.88,13.59,Medical,Employed,5.5,99979.56,0.557,No,1,D,0
PL00884,51,5592.75,30,691,4,43157.99,10.87,Education,Employed,11.4,67113.0,0.889,No,0,C,0
PL00885,31,16626.63,14,695,9,26253.34,13.44,Education,Employed,10.7,199519.56,0.57,No,0,C,1
PL00886,36,15783.95,12,673,0,27237.0,11.32,Medical,Employed,3.7,189407.40000000002,0.19,No,0,C,1
PL00887,28,6125.19,9,604,0,43179.26,19.86,Medical,Employed,16.7,73502.28,0.975,No,0,D,0
PL00888,24,18218.2,0,623,3,25035.81,14.79,Debt Consolidation,Unemployed,0.0,218618.40000000002,0.885,No,0,D,0
PL00889,60,12468.96,30,771,6,34396.32,10.45,Debt Consolidation,Employed,19.1,149627.52,0.471,No,0,B,1
PL00890,24,17358.49,5,697,13,5196.59,11.55,Debt Consolidation,Employed,12.6,208301.88,0.243,No,1,C,1
PL00891,45,21259.44,30,782,13,9752.95,8.14,Education,Employed,14.7,255113.27999999997,0.223,No,0,A,1
PL00892,23,5903.75,0,599,17,20814.43,18.66,Debt Consolidation,Employed,0.0,70845.0,0.806,No,0,D,0
PL00893,52,2440.33,24,623,1,25247.11,15.78,Education,Employed,9.6,29283.96,0.069,Yes,0,D,1
PL00894,23,19919.36,0,631,0,48320.95,17.94,Education,Employed,22.3,239032.32,0.638,Yes,0,D,0
PL00895,47,16023.04,19,732,20,48561.93,8.8,Home Improvement,Employed,8.8,192276.48,0.64,Yes,1,B,1
PL00896,49,18091.71,30,676,15,42708.66,10.31,Debt Consolidation,Employed,11.0,217100.52,0.182,Yes,0,C,1
PL00897,52,21277.56,30,842,17,16464.34,5.0,Education,Employed,0.8,255330.72000000003,0.705,Yes,0,A,1
PL00898,70,20464.65,30,716,15,48237.39,13.6,Education,Employed,0.0,245575.80000000002,0.705,No,0,C,1
PL00899,39,24101.16,24,752,5,34777.7,11.26,Debt Consolidation,Retired,11.8,289213.92,0.35,No,1,B,1
PL00900,41,14326.51,20,771,9,20254.07,8.06,Education,Employed,4.6,171918.12,0.483,Yes,0,B,1
PL00901,25,13235.4,3,686,1,35382.07,13.05,Home Improvement,Employed,5.6,158824.8,0.833,No,0,C,0
PL00902,38,11243.41,15,681,6,1809.61,14.82,Debt Consolidation,Retired,10.5,134920.91999999998,0.523,No,2,C,0
PL00903,48,5534.89,25,615,20,8161.58,15.3,Home Improvement,Employed,15.5,66418.68000000001,0.618,No,0,D,0
PL00904,62,15169.97,30,670,16,41654.6,9.66,Home Improvement,Employed,14.2,182039.63999999998,0.413,No,0,C,1
PL00905,42,8371.29,22,704,2,32633.11,8.14,Medical,Employed,10.8,100455.48000000001,0.15,No,0,C,1
PL00906,41,23190.07,19,813,19,18845.54,5.0,Home Improvement,Self-Employed,17.1,278280.83999999997,0.998,No,0,A,1
PL00907,26,15413.39,8,647,11,25532.67,14.43,Medical,Self-Employed,18.4,184960.68,0.532,No,0,D,0
PL00908,21,15635.32,0,603,1,45351.97,14.34,Education,Employed,8.9,187623.84,0.336,No,0,D,1
PL00909,25,10163.27,3,517,6,31947.33,22.2,Other,Employed,23.3,121959.24,0.714,Yes,0,E,0
PL00910,61,3195.76,30,628,16,20509.31,12.54,Debt Consolidation,Employed,1.3,38349.12,0.621,No,2,D,0
PL00911,32,2730.11,11,611,18,6896.01,14.48,Debt Consolidation,Retired,0.0,32761.32,0.233,No,0,D,1
PL00912,46,11736.71,28,770,11,15393.59,5.0,Debt Consolidation,Employed,21.1,140840.52,0.877,No,0,B,1
PL00913,66,3945.0,30,725,8,48938.67,9.79,Medical,Self-Employed,4.4,47340.0,0.071,No,0,B,1
PL00914,54,15957.48,30,743,13,22430.79,9.88,Debt Consolidation,Employed,0.0,191489.76,0.606,No,0,B,1
PL00915,69,22262.38,30,769,1,24120.13,10.84,Other,Employed,7.4,267148.56,0.478,No,0,B,1
PL00916,34,22307.04,9,690,20,25431.3,12.51,Education,Employed,19.8,267684.48,0.318,No,0,C,1
PL00917,46,17158.04,22,788,3,44321.1,9.3,Home Improvement,Self-Employed,7.5,205896.48,0.826,No,1,A,0
PL00918,65,6858.33,30,714,18,30592.49,13.19,Debt Consolidation,Employed,0.0,82299.95999999999,0.656,No,0,C,1
PL00919,47,21848.93,20,638,20,34990.17,15.42,Debt Consolidation,Employed,7.7,262187.16000000003,0.759,No,0,D,0
PL00920,29,22380.15,9,676,15,20081.26,11.12,Debt Consolidation,Employed,8.5,268561.80000000005,0.415,No,0,C,1
PL00921,46,6523.03,20,621,16,2425.29,16.22,Debt Consolidation,Employed,7.3,78276.36,0.942,Yes,0,D,0
PL00922,67,18960.8,30,741,1,46617.67,12.93,Education,Self-Employed,4.2,227529.59999999998,0.345,No,0,B,1
PL00923,42,8589.95,30,695,16,47507.26,11.42,Other,Employed,4.6,103079.40000000001,0.531,No,0,C,1
PL00924,67,20460.73,30,770,18,47508.5,9.75,Debt Consolidation,Employed,15.8,245528.76,0.934,Yes,0,B,1
PL00925,50,24936.47,30,760,7,47240.67,10.15,Medical,Employed,5.4,299237.64,0.083,No,0,B,1
PL00926,63,2690.6,30,745,19,40946.86,9.03,Education,Employed,11.3,32287.199999999997,0.109,No,0,B,1
PL00927,68,22639.41,30,754,5,34545.21,11.24,Debt Consolidation,Self-Employed,11.3,271672.92,0.994,Yes,0,B,1
PL00928,37,16320.5,9,788,11,42380.99,7.05,Education,Employed,5.1,195846.0,0.971,No,0,A,1
PL00929,46,24387.8,27,720,17,30426.77,11.82,Debt Consolidation,Self-Employed,4.0,292653.6,0.772,Yes,0,C,1
PL00930,56,12695.22,30,719,1,7584.11,10.48,Home Improvement,Employed,10.6,152342.63999999998,0.484,No,0,C,1
PL00931,21,21489.92,0,675,18,20169.69,13.04,Home Improvement,Employed,0.0,257879.03999999998,0.506,No,2,C,0
PL00932,28,3435.06,1,619,9,48593.45,17.37,Debt Consolidation,Employed,26.0,41220.72,0.257,No,0,D,1
PL00933,69,9711.42,30,748,2,18205.75,5.74,Medical,Retired,5.4,116537.04000000001,0.433,No,0,B,1
PL00934,55,3541.38,29,689,11,43523.57,13.55,Debt Consolidation,Employed,6.9,42496.56,0.431,No,1,C,0
PL00935,35,24432.89,16,694,15,5567.36,13.51,Medical,Employed,15.9,293194.68,0.036,Yes,0,C,1
PL00936,67,20790.4,30,721,11,17375.01,9.71,Home Improvement,Self-Employed,8.6,249484.80000000002,0.453,No,0,B,1
PL00937,42,21608.59,20,850,7,18196.71,5.0,Home Improvement,Retired,6.7,259303.08000000002,0.48,No,0,A,1
PL00938,34,23573.2,13,701,4,3528.52,9.82,Debt Consolidation,Employed,0.0,282878.4,0.666,No,0,C,1
PL00939,46,3957.38,21,686,10,6835.62,10.86,Debt Consolidation,Employed,10.8,47488.56,0.516,No,1,C,0
PL00940,48,10868.74,28,609,9,10465.1,16.5,Education,Employed,5.6,130424.88,0.862,No,0,D,0
PL00941,43,3633.8,29,630,2,42052.96,20.25,Other,Employed,26.7,43605.600000000006,0.368,No,0,D,0
PL00942,34,6848.24,9,635,8,4106.7,16.1,Other,Employed,8.4,82178.88,0.41,No,0,D,0
PL00943,44,7275.41,28,688,11,15636.34,10.67,Debt Consolidation,Retired,0.0,87304.92,0.571,Yes,1,C,0
PL00944,22,12789.47,8,511,5,1498.58,21.96,Home Improvement,Employed,17.6,153473.63999999998,0.203,Yes,0,E,0
PL00945,65,8176.93,30,719,18,35085.76,12.12,Other,Employed,2.0,98123.16,0.393,No,1,C,1
PL00946,46,4322.5,17,596,15,31394.85,13.09,Debt Consolidation,Retired,10.9,51870.0,0.686,No,0,D,0
PL00947,34,5852.3,14,653,20,32604.13,13.32,Home Improvement,Employed,21.2,70227.6,0.412,No,0,C,1
PL00948,27,5387.34,3,569,13,19344.76,17.49,Debt Consolidation,Employed,7.5,64648.08,0.907,No,0,D,0
PL00949,23,24380.77,11,665,3,11205.12,13.65,Debt Consolidation,Retired,8.4,292569.24,0.615,No,0,C,0
PL00950,67,19463.73,30,757,17,36295.69,9.16,Debt Consolidation,Retired,17.5,233564.76,0.154,No,0,B,1
PL00951,43,24258.51,17,694,9,40744.78,12.39,Education,Employed,21.4,291102.12,0.487,No,0,C,1
PL00952,66,12114.03,30,708,17,7791.47,9.58,Home Improvement,Employed,8.9,145368.36000000002,0.765,No,0,C,1
PL00953,63,8402.48,30,648,11,24854.64,13.53,Education,Employed,26.2,100829.76,0.643,No,0,D,0
PL00954,67,20360.74,30,684,18,13187.07,12.01,Debt Consolidation,Employed,0.0,244328.88,0.885,No,0,C,0
PL00955,65,9503.84,30,768,7,9237.24,11.05,Debt Consolidation,Employed,2.8,114046.08,0.75,No,0,B,1
PL00956,38,8885.82,21,595,0,36981.94,15.2,Education,Employed,6.2,106629.84,0.062,No,1,D,0
PL00957,58,7347.64,30,683,13,27366.75,12.1,Education,Self-Employed,18.5,88171.68000000001,0.113,No,1,C,0
PL00958,55,4982.62,30,712,5,11593.08,10.56,Education,Self-Employed,11.8,59791.44,0.65,No,0,C,0
PL00959,35,7898.65,13,618,13,16190.0,18.72,Debt Consolidation,Self-Employed,4.6,94783.79999999999,0.238,No,0,D,1
PL00960,45,10172.35,27,639,1,48366.03,15.92,Home Improvement,Employed,1.0,122068.20000000001,0.588,No,1,D,0
PL00961,57,17501.87,30,752,8,42585.3,7.59,Other,Employed,0.0,210022.44,0.792,No,0,B,1
PL00962,48,3438.99,25,709,11,44117.39,12.2,Education,Self-Employed,14.1,41267.88,0.577,Yes,0,C,1
PL00963,30,6841.66,9,575,4,23540.59,15.48,Medical,Self-Employed,6.9,82099.92,0.415,No,0,D,0
PL00964,59,20607.54,30,753,1,31566.56,9.93,Other,Self-Employed,18.1,247290.48,0.646,No,0,B,1
PL00965,37,5379.2,8,554,18,19461.62,21.19,Medical,Unemployed,0.0,64550.399999999994,0.144,No,0,D,1
PL00966,59,9880.84,30,687,6,4807.89,8.5,Medical,Retired,13.4,118570.08,0.723,No,0,C,1
PL00967,42,21887.16,30,735,6,20652.4,8.21,Medical,Employed,9.7,262645.92,0.697,No,1,B,0
PL00968,46,5563.28,20,617,9,30105.06,15.9,Debt Consolidation,Employed,5.1,66759.36,0.514,Yes,0,D,0
PL00969,64,3902.95,30,664,16,15070.07,12.66,Education,Employed,5.7,46835.399999999994,0.279,No,0,C,1
PL00970,45,13144.37,19,625,13,42549.58,15.66,Home Improvement,Employed,10.8,157732.44,0.798,No,0,D,0
PL00971,37,8955.65,19,662,10,8403.91,13.38,Debt Consolidation,Employed,9.7,107467.79999999999,0.511,No,0,C,0
PL00972,33,14958.39,14,733,19,18989.33,6.96,Home Improvement,Self-Employed,2.9,179500.68,0.059,No,0,B,1
PL00973,40,20487.51,18,667,5,7120.29,14.56,Medical,Employed,14.1,245850.12,0.919,No,0,C,0
PL00974,45,5154.42,19,624,7,20836.77,12.6,Education,Self-Employed,19.6,61853.04,0.768,No,0,D,0
PL00975,24,15356.08,3,689,18,2943.4,12.73,Medical,Employed,8.0,184272.96,0.585,No,0,C,1
PL00976,30,13626.7,1,728,18,14354.92,9.64,Education,Employed,14.7,163520.40000000002,0.437,Yes,0,B,1
PL00977,23,5313.81,2,537,16,20636.03,24.03,Home Improvement,Retired,8.7,63765.72,0.96,No,0,E,0
PL00978,61,16351.97,30,735,17,24430.1,9.99,Education,Employed,29.3,196223.63999999998,0.775,No,0,B,1
PL00979,65,8293.73,30,725,11,27641.12,11.38,Other,Employed,10.1,99524.76,0.535,No,0,B,1
PL00980,38,13220.19,9,676,8,14474.57,14.02,Education,Employed,15.6,158642.28,0.653,No,1,C,0
PL00981,67,3892.26,30,569,15,26629.03,18.45,Medical,Retired,19.3,46707.12,0.281,No,0,D,0
PL00982,56,12570.43,30,739,17,25941.23,9.99,Other,Self-Employed,4.9,150845.16,0.196,No,0,B,1
PL00983,67,9048.66,30,795,15,16492.72,5.52,Debt Consolidation,Retired,15.6,108583.92,0.273,No,0,A,1
PL00984,42,20914.77,20,734,15,41679.82,10.05,Medical,Retired,16.9,250977.24,0.293,No,0,B,1
PL00985,54,3310.51,30,612,3,27736.42,12.09,Debt Consolidation,Self-Employed,13.4,39726.12,0.74,No,0,D,0
PL00986,67,11627.97,30,706,6,17281.22,12.52,Home Improvement,Employed,16.1,139535.63999999998,0.14,No,0,C,1
PL00987,28,12543.92,2,747,0,47419.59,15.52,Education,Employed,4.8,150527.04,0.778,Yes,0,B,1
PL00988,60,18675.14,30,798,19,42410.51,7.72,Other,Employed,27.2,224101.68,0.523,No,0,A,1
PL00989,69,15208.61,30,786,0,49146.8,8.59,Home Improvement,Employed,0.0,182503.32,0.385,No,1,A,1
PL00990,64,17345.88,30,772,7,34919.46,5.44,Debt Consolidation,Self-Employed,3.3,208150.56,0.3,No,1,B,1
PL00991,39,19872.13,19,684,7,19532.92,10.91,Debt Consolidation,Employed,0.0,238465.56,0.513,No,0,C,1
PL00992,62,21830.67,30,763,9,14762.17,10.74,Medical,Employed,23.8,261968.03999999998,0.318,No,0,B,1
PL00993,61,9219.14,30,704,0,33502.57,8.74,Education,Employed,9.0,110629.68,0.429,Yes,0,C,1
PL00994,57,14374.52,29,753,20,49060.01,7.95,Debt Consolidation,Employed,2.4,172494.24,0.739,No,0,B,1
PL00995,26,21322.49,12,774,20,31709.04,9.59,Debt Consolidation,Employed,5.2,255869.88,0.626,No,0,B,1
PL00996,46,24757.38,29,811,13,44199.13,8.39,Education,Employed,0.0,297088.56,0.748,No,0,A,1
PL00997,54,22458.94,30,689,13,17126.07,12.1,Debt Consolidation,Self-Employed,15.0,269507.27999999997,0.713,Yes,0,C,0
PL00998,65,10543.75,30,733,9,20940.74,10.56,Home Improvement,Employed,15.8,126525.0,0.815,No,1,B,0
PL00999,26,6488.83,0,661,18,45407.49,13.83,Home Improvement,Unemployed,0.0,77865.95999999999,0.202,No,0,C,1
PL01000,57,13256.03,30,751,15,38086.47,7.03,Home Improvement,Employed,4.3,159072.36000000002,0.995,Yes,0,B,1
PL01001,53,19057.75,30,709,8,49089.11,11.26,Debt Consolidation,Employed,22.2,228693.0,0.476,Yes,0,C,1
PL01002,42,13329.09,17,836,19,38963.45,6.12,Debt Consolidation,Employed,16.3,159949.08000000002,0.718,No,0,A,1
PL01003,41,13113.16,22,623,15,22977.27,15.14,Education,Employed,0.0,157357.91999999998,0.678,No,0,D,0
PL01004,26,21279.3,10,644,19,27022.33,10.51,Other,Employed,8.4,255351.59999999998,0.566,No,0,D,0
PL01005,26,10312.29,4,655,7,45125.26,16.93,Debt Consolidation,Employed,0.7,123747.48000000001,0.996,No,0,C,0
PL01006,68,21775.28,30,850,6,28030.69,5.0,Debt Consolidation,Employed,21.8,261303.36,0.217,No,0,A,1
PL01007,24,11356.51,8,602,10,13514.47,16.42,Debt Consolidation,Retired,6.4,136278.12,0.422,No,0,D,0
PL01008,50,9549.36,23,674,20,22345.37,13.64,Medical,Employed,0.0,114592.32,0.128,No,0,C,1
PL01009,31,12441.77,6,718,5,26299.48,10.09,Medical,Employed,8.8,149301.24,0.182,No,0,C,1
PL01010,50,19536.28,30,736,14,5739.27,10.67,Debt Consolidation,Employed,22.7,234435.36,0.713,Yes,0,B,1
PL01011,51,4898.05,16,649,18,37444.37,12.59,Education,Employed,16.9,58776.600000000006,0.005,No,0,D,1
PL01012,44,6517.64,22,688,13,6358.34,16.66,Medical,Employed,5.8,78211.68000000001,0.89,No,1,C,0
PL01013,29,23883.23,0,731,14,20840.97,9.89,Education,Retired,8.6,286598.76,0.633,Yes,0,B,1
PL01014,23,6036.31,0,667,5,40426.5,15.12,Medical,Employed,18.0,72435.72,0.441,No,3,C,0
PL01015,51,15057.73,28,781,9,23910.95,5.95,Home Improvement,Unemployed,0.0,180692.76,0.331,No,1,A,1
PL01016,60,15324.23,30,751,13,42258.76,10.94,Medical,Employed,0.0,183890.76,0.126,No,0,B,1
PL01017,57,13261.36,30,734,15,17752.18,8.84,Medical,Employed,11.2,159136.32,0.922,No,0,B,0
PL01018,56,16829.14,29,746,12,47924.18,6.94,Home Improvement,Retired,7.2,201949.68,0.712,No,0,B,1
PL01019,44,7286.01,30,688,10,11263.95,10.23,Other,Employed,6.1,87432.12,0.336,Yes,0,C,1
PL01020,51,14711.23,30,718,2,2874.94,9.3,Debt Consolidation,Self-Employed,20.7,176534.76,0.071,No,0,C,1
PL01021,26,10559.98,0,644,7,43748.9,14.59,Debt Consolidation,Employed,0.0,126719.76,0.326,No,0,D,1
PL01022,22,17218.35,8,729,2,37857.93,16.25,Home Improvement,Employed,16.4,206620.19999999998,0.185,Yes,0,B,1
PL01023,40,5248.14,17,722,1,12367.21,16.29,Debt Consolidation,Employed,0.0,62977.68000000001,0.786,No,0,B,1
PL01024,48,15130.18,27,636,20,49252.34,14.08,Other,Self-Employed,4.2,181562.16,0.72,No,0,D,0
PL01025,31,6261.22,9,633,13,25611.73,16.78,Debt Consolidation,Employed,10.3,75134.64,0.498,Yes,0,D,1
PL01026,24,8408.79,0,595,19,47602.21,14.08,Other,Employed,0.0,100905.48000000001,0.886,No,2,D,0
PL01027,35,7030.33,18,629,20,25746.41,10.84,Education,Unemployed,0.0,84363.95999999999,0.181,No,0,D,1
PL01028,26,6205.27,5,643,14,24121.85,14.47,Home Improvement,Employed,4.3,74463.24,0.452,No,1,D,0
PL01029,69,20991.35,30,816,2,23007.79,7.64,Debt Consolidation,Employed,3.6,251896.19999999998,0.711,No,0,A,1
PL01030,50,8571.27,22,677,0,17408.89,14.43,Other,Unemployed,0.0,102855.24,0.068,No,0,C,1
PL01031,58,23323.85,30,676,14,27151.37,15.07,Debt Consolidation,Employed,14.7,279886.19999999995,0.373,Yes,1,C,1
PL01032,22,24308.31,0,657,19,23175.18,13.11,Debt Consolidation,Employed,17.3,291699.72000000003,0.572,No,1,C,1
PL01033,35,15138.99,14,730,1,2800.6,10.6,Debt Consolidation,Self-Employed,6.5,181667.88,0.367,No,0,B,1
PL01034,31,5289.03,4,491,17,13761.33,22.96,Other,Employed,12.5,63468.36,0.48,No,0,E,0
PL01035,28,10614.61,5,708,0,11443.02,13.84,Education,Employed,13.2,127375.32,0.608,No,0,C,1
PL01036,46,20347.84,30,759,8,43504.34,7.32,Medical,Employed,0.0,244174.08000000002,0.368,No,0,B,1
PL01037,65,10449.99,30,788,2,30344.63,8.24,Medical,Self-Employed,9.0,125399.88,0.106,No,1,A,1
PL01038,64,4001.4,30,678,1,38420.47,14.12,Home Improvement,Employed,5.0,48016.8,0.139,No,0,C,1
PL01039,25,14806.05,3,560,3,47884.48,18.48,Medical,Employed,0.0,177672.59999999998,0.527,No,0,D,0
PL01040,26,21437.78,14,720,15,32557.92,9.67,Education,Employed,11.7,257253.36,0.175,No,0,C,1
PL01041,46,20306.31,27,797,0,49147.89,7.42,Medical,Employed,18.1,243675.72000000003,0.89,No,0,A,1
PL01042,24,6027.83,1,664,8,16276.44,14.51,Home Improvement,Employed,10.4,72333.95999999999,0.834,No,0,C,0
PL01043,39,17473.59,10,672,7,10127.09,11.57,Debt Consolidation,Employed,0.0,209683.08000000002,0.349,No,0,C,1
PL01044,40,7071.6,20,659,5,20762.18,11.29,Debt Consolidation,Employed,6.3,84859.20000000001,0.831,No,0,C,0
PL01045,53,7018.77,30,654,19,24069.17,18.03,Debt Consolidation,Employed,2.9,84225.24,0.533,No,0,C,0
PL01046,40,22103.65,15,689,17,44872.72,12.69,Debt Consolidation,Employed,24.2,265243.80000000005,0.159,No,0,C,1
PL01047,69,7742.39,30,764,15,28437.08,10.79,Education,Employed,7.3,92908.68000000001,0.614,No,3,B,0
PL01048,32,8054.69,9,584,7,15316.87,17.51,Medical,Employed,0.0,96656.28,0.679,No,2,D,0
PL01049,67,2015.03,30,639,3,37389.08,16.69,Other,Employed,9.6,24180.36,0.084,No,0,D,1
PL01050,21,22025.39,0,636,2,25785.76,14.89,Debt Consolidation,Employed,15.1,264304.68,0.314,No,0,D,1
PL01051,46,20229.68,23,658,14,8944.47,14.9,Home Improvement,Employed,10.8,242756.16,0.005,No,0,C,1
PL01052,34,16428.57,17,697,5,29264.17,9.74,Education,Employed,3.6,197142.84,0.316,No,1,C,1
PL01053,58,19256.11,30,810,0,45658.33,5.0,Debt Consolidation,Employed,6.3,231073.32,0.335,No,0,A,1
PL01054,57,5497.12,30,672,17,42288.51,12.14,Medical,Unemployed,0.0,65965.44,0.63,No,2,C,0
PL01055,31,12541.44,6,589,10,29753.69,14.01,Other,Employed,10.8,150497.28,0.199,No,0,D,1
PL01056,56,10078.05,30,744,2,19477.08,5.58,Debt Consolidation,Employed,26.2,120936.59999999999,0.03,No,1,B,1
PL01057,33,4156.86,10,711,12,5261.96,11.92,Education,Self-Employed,10.8,49882.31999999999,0.316,No,0,C,1
PL01058,63,13181.0,30,699,16,24012.8,8.32,Debt Consolidation,Employed,0.0,158172.0,0.826,No,0,C,1
PL01059,23,23177.01,8,677,17,37851.89,14.76,Debt Consolidation,Self-Employed,8.4,278124.12,0.399,No,0,C,1
PL01060,53,2921.36,30,686,13,18653.41,15.34,Medical,Unemployed,0.0,35056.32,0.415,Yes,1,C,0
PL01061,26,8703.6,1,716,6,12536.89,8.2,Home Improvement,Employed,0.0,104443.20000000001,0.469,No,0,C,1
PL01062,70,6773.44,30,687,6,46637.61,12.99,Medical,Self-Employed,11.0,81281.28,0.752,No,0,C,0
PL01063,30,7477.37,11,570,13,41256.23,21.44,Education,Employed,6.7,89728.44,0.48,No,1,D,0
PL01064,25,22893.99,7,736,14,32275.51,9.24,Other,Employed,11.2,274727.88,0.091,No,0,B,1
PL01065,43,12765.59,13,729,11,7702.38,11.72,Debt Consolidation,Employed,24.6,153187.08000000002,0.206,Yes,0,B,1
PL01066,30,12724.89,14,663,11,8100.53,18.29,Home Improvement,Employed,9.0,152698.68,0.188,No,0,C,1
PL01067,64,19493.24,30,737,7,6057.76,6.78,Education,Employed,18.2,233918.88,0.508,No,0,B,1
PL01068,22,5553.32,0,661,15,31198.54,11.55,Home Improvement,Employed,8.5,66639.84,0.03,No,0,C,1
PL01069,33,13207.1,25,698,8,6662.58,13.04,Home Improvement,Self-Employed,13.3,158485.2,0.284,No,1,C,1
PL01070,60,11889.66,30,681,1,42288.73,17.03,Other,Employed,11.0,142675.91999999998,0.607,Yes,0,C,1
PL01071,22,15728.95,0,665,13,49655.29,11.99,Debt Consolidation,Employed,12.1,188747.40000000002,0.355,No,0,C,1
PL01072,40,24989.83,7,677,15,18951.06,17.74,Medical,Employed,8.9,299877.96,0.708,No,0,C,0
PL01073,21,19697.32,6,714,4,23229.82,11.45,Medical,Employed,21.6,236367.84,0.391,No,0,C,1
PL01074,57,11150.91,29,696,4,35871.69,8.07,Medical,Employed,15.1,133810.91999999998,0.979,No,0,C,0
PL01075,29,21033.72,2,681,19,46920.5,15.86,Education,Self-Employed,10.9,252404.64,0.965,No,0,C,0
PL01076,37,5926.29,14,641,20,44810.59,13.57,Debt Consolidation,Employed,17.3,71115.48,0.8,Yes,0,D,0
PL01077,29,2700.66,15,613,17,3822.0,16.67,Debt Consolidation,Employed,11.0,32407.92,0.954,No,0,D,0
PL01078,31,6702.31,13,680,17,9284.52,9.41,Debt Consolidation,Employed,18.9,80427.72,0.205,No,0,C,1
PL01079,35,9829.47,13,688,4,37975.26,10.86,Home Improvement,Employed,0.6,117953.63999999998,0.751,No,0,C,0
PL01080,44,13743.36,24,688,10,34755.76,9.37,Home Improvement,Employed,27.1,164920.32,0.322,No,0,C,1
PL01081,58,16147.97,30,774,12,7527.71,5.25,Debt Consolidation,Employed,11.4,193775.63999999998,0.725,Yes,0,B,1
PL01082,55,22943.93,30,784,2,25601.16,8.2,Other,Employed,0.9,275327.16000000003,0.374,Yes,2,A,1
PL01083,50,13726.64,29,687,16,39259.92,13.54,Debt Consolidation,Employed,16.0,164719.68,0.289,No,0,C,1
PL01084,51,13529.34,30,703,17,11720.25,10.59,Education,Self-Employed,20.3,162352.08000000002,0.959,No,0,C,0
PL01085,69,3155.59,30,686,13,43693.09,9.58,Debt Consolidation,Self-Employed,1.8,37867.08,0.21,No,0,C,1
PL01086,25,2802.97,6,629,11,3595.62,12.49,Home Improvement,Employed,6.2,33635.64,0.759,No,0,D,0
PL01087,64,14676.68,30,723,13,39327.56,11.52,Medical,Retired,18.1,176120.16,0.675,Yes,0,B,1
PL01088,70,12078.11,30,720,17,31175.13,11.13,Debt Consolidation,Self-Employed,14.5,144937.32,0.303,No,0,C,1
PL01089,34,21301.15,12,812,19,16444.77,7.5,Medical,Employed,6.5,255613.80000000002,0.458,No,0,A,1
PL01090,31,5695.63,4,677,1,36325.69,15.98,Debt Consolidation,Employed,8.0,68347.56,0.143,No,0,C,1
PL01091,29,2574.35,5,572,6,39335.92,18.79,Debt Consolidation,Employed,0.0,30892.199999999997,0.921,No,1,D,0
PL01092,54,12327.89,30,738,14,46761.05,10.91,Debt Consolidation,Employed,2.1,147934.68,0.968,Yes,1,B,0
PL01093,32,7462.01,15,647,9,19020.96,18.96,Debt Consolidation,Employed,0.0,89544.12,0.732,No,0,D,0
PL01094,55,3141.13,30,685,14,34614.82,11.95,Home Improvement,Employed,7.2,37693.56,0.849,No,0,C,0
PL01095,55,18665.76,27,750,16,30528.2,14.31,Medical,Employed,15.4,223989.12,0.083,No,0,B,1
PL01096,21,4566.64,0,664,10,26735.1,16.3,Debt Consolidation,Employed,7.9,54799.68000000001,0.384,No,0,C,0
PL01097,60,15991.35,30,757,1,44630.41,8.63,Debt Consolidation,Employed,18.9,191896.2,0.331,No,0,B,1
PL01098,42,8464.14,21,663,20,1155.2,15.11,Debt Consolidation,Employed,4.8,101569.68,0.565,Yes,0,C,1
PL01099,49,5990.41,30,720,17,14823.47,10.48,Debt Consolidation,Employed,0.0,71884.92,0.183,No,0,C,1
PL01100,28,10734.29,12,661,3,27375.58,10.72,Education,Employed,19.2,128811.48000000001,0.563,No,0,C,1
PL01101,31,20433.25,7,710,8,9736.37,11.35,Debt Consolidation,Employed,12.9,245199.0,0.654,No,0,C,1
PL01102,61,11018.15,30,732,16,45485.46,7.43,Medical,Self-Employed,19.8,132217.8,0.132,No,0,B,1
PL01103,57,19267.7,30,745,16,32732.16,10.24,Education,Employed,7.3,231212.40000000002,0.132,No,0,B,1
